epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,44.7789,1.61579,4.23831,29.4514,1.75814,0.00333,1,0.02398,0.01206,0.00333,1,0.02398,0.01256,0.38039,1.55822,7.70527,0.79647,6e-05,6e-05,6e-05
2,87.6252,1.25662,2.52732,12.8038,1.36543,0.00333,1,0.0179,0.01108,0.00333,1,0.0179,0.01017,0.38523,1.5283,7.77169,0.79889,0.000137228,0.000137228,0.000137228
